18-11-2024 01:39:18| Warning  | 0 | |  | QString::arg: Argument missing: "SAP" , 1
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
18-11-2024 01:39:51| Debug    | 52 | ../../mytcpsocket.cpp| slot_write_to_msp | Commands:  4
18-11-2024 01:39:51| Debug    | 59 | ../../mytcpsocket.cpp| slot_write_to_msp | предаваемые данные:  "\x04\x00\x00\x80"
